,0
2023-06-13,0.9000514893699983
2023-06-14,0.9000514893699983
2023-06-15,0.9000514893699983
2023-06-16,0.9000514893699983
2023-06-17,0.9000514893699983
2023-06-18,0.8983090479699982
2023-06-19,0.9034572120699983
2023-06-20,0.9182218018699984
2023-06-21,0.9352198878699982
2023-06-22,0.9340697315699983
2023-06-23,0.9419016065699983
2023-06-24,0.9404338721699983
2023-06-25,0.9397495362699982
2023-06-26,0.9376582276699984
2023-06-27,0.9418285596699983
2023-06-28,0.9358093799699984
2023-06-29,0.9394004346699983
2023-06-30,0.9397194385699983
2023-07-01,0.9408477003699982
2023-07-02,0.9411546143699983
2023-07-03,0.9465113135699983
2023-07-04,0.9427227393699983
2023-07-05,0.9400885792699983
2023-07-06,0.9340402979699983
2023-07-07,0.9340268995699984
2023-07-08,0.9340268995699984
2023-07-09,0.9340268995699984
2023-07-10,0.9340268995699984
2023-07-11,0.9340268995699984
2023-07-12,0.9340268995699984
2023-07-13,0.9340268995699984
2023-07-14,0.9340268995699984
2023-07-15,0.9340268995699984
2023-07-16,0.9340268995699984
2023-07-17,0.9340268995699984
2023-07-18,0.9340268995699984
2023-07-19,0.9340268995699984
2023-07-20,0.9340268995699984
2023-07-21,0.9340268995699984
2023-07-22,0.9340268995699984
2023-07-23,0.9340268995699984
2023-07-24,0.9340268995699984
2023-07-25,0.9340268995699984
2023-07-26,0.9340268995699984
2023-07-27,0.9340268995699984
2023-07-28,0.9340268995699984
2023-07-29,0.9340268995699984
2023-07-30,0.9340268995699984
2023-07-31,0.9340268995699984
2023-08-01,0.9340268995699984
2023-08-02,0.9340268995699984
2023-08-03,0.9340268995699984
2023-08-04,0.9340268995699984
2023-08-05,0.9340268995699984
2023-08-06,0.9340268995699984
2023-08-07,0.9340268995699984
2023-08-08,0.9340268995699984
2023-08-09,0.9340268995699984
2023-08-10,0.9340268995699984
2023-08-11,0.9340268995699984
2023-08-12,0.9340268995699984
2023-08-13,0.9340268995699984
2023-08-14,0.9340268995699984
2023-08-15,0.9340268995699984
2023-08-16,0.9293539503699985
2023-08-17,0.9089816651699986
2023-08-18,0.9028317237699984
2023-08-19,0.9032982081699984
2023-08-20,0.9042319971699985
2023-08-21,0.9035775636699986
2023-08-22,0.9026527198699985
2023-08-23,0.9066525636699986
2023-08-24,0.9039598878699985
2023-08-25,0.9028128370699985
2023-08-26,0.9024207862699986
2023-08-27,0.9032330909699986
2023-08-28,0.9033976612699984
2023-08-29,0.9196100831699985
2023-08-30,0.9153088136699986
2023-08-31,0.9016508839699986
2023-09-01,0.9003434034699986
2023-09-02,0.9010241456699987
2023-09-03,0.9020318214699987
2023-09-04,0.9004603175699988
2023-09-05,0.9001359815699987
2023-09-06,0.8998685206699987
2023-09-07,0.9047381104699987
2023-09-08,0.9013927003699987
2023-09-09,0.9012929346699987
2023-09-10,0.9006584229699987
2023-09-11,0.8939627003699986
2023-09-12,0.9006695948699986
2023-09-13,0.9046193995699985
2023-09-14,0.9077328956699986
2023-09-15,0.9084230909699987
2023-09-16,0.9080189698699987
2023-09-17,0.9076780323699988
2023-09-18,0.9098789698699987
2023-09-19,0.9144473292699988
2023-09-20,0.9136562354699987
2023-09-21,0.9080124854699988
2023-09-22,0.9081318409699988
2023-09-23,0.9081300636699988
2023-09-24,0.9049044190699987
2023-09-25,0.9053209620699987
2023-09-26,0.9045086573699987
2023-09-27,0.9058633253699987
2023-09-28,0.9125516261699989
2023-09-29,0.9114533643699989
2023-09-30,0.9120153175699989
2023-10-01,0.9221736573699988
2023-10-02,0.9176440089699988
2023-10-03,0.9166359425699988
2023-10-04,0.9203301026699988
2023-10-05,0.9164952784699989
2023-10-06,0.9218021339699988
2023-10-07,0.9220245557699989
2023-10-08,0.9216870557699989
2023-10-09,0.9181729346699988
2023-10-10,0.9162463526699989
2023-10-11,0.9110693604699988
2023-10-12,0.9110690870699988
2023-10-13,0.9110690870699988
2023-10-14,0.9110690870699988
2023-10-15,0.9110690870699988
2023-10-16,0.9110690870699988
2023-10-17,0.9110690870699988
2023-10-18,0.9110690870699988
2023-10-19,0.9110690870699988
2023-10-20,0.9110690870699988
2023-10-21,0.9110690870699988
2023-10-22,0.9110690870699988
2023-10-23,0.9110690870699988
2023-10-24,0.9110690870699988
2023-10-25,0.9110690870699988
2023-10-26,0.9110690870699988
2023-10-27,0.9110690870699988
2023-10-28,0.9110690870699988
2023-10-29,0.9110690870699988
2023-10-30,0.9110690870699988
2023-10-31,0.9110690870699988
2023-11-01,0.9110690870699988
2023-11-02,0.9110690870699988
2023-11-03,0.9110690870699988
2023-11-04,0.9110690870699988
2023-11-05,0.9110690870699988
2023-11-06,0.9110690870699988
2023-11-07,0.9110690870699988
2023-11-08,0.9110690870699988
2023-11-09,0.9110690870699988
2023-11-10,0.9110690870699988
2023-11-11,0.9110690870699988
2023-11-12,0.9110690870699988
2023-11-13,0.9110690870699988
2023-11-14,0.9110690870699988
2023-11-15,0.9110690870699988
2023-11-16,0.9110690870699988
2023-11-17,0.9110690870699988
2023-11-18,0.9110690870699988
2023-11-19,0.9110690870699988
2023-11-20,0.9110690870699988
2023-11-21,0.9110690870699988
2023-11-22,0.9110690870699988
2023-11-23,0.9110690870699988
2023-11-24,0.9110690870699988
2023-11-25,0.9110690870699988
2023-11-26,0.9110690870699988
2023-11-27,0.9110690870699988
2023-11-28,0.9110690870699988
2023-11-29,0.9110690870699988
2023-11-30,0.9110690870699988
2023-12-01,0.9110690870699988
2023-12-02,0.9110690870699988
2023-12-03,0.9110690870699988
2023-12-04,0.9110690870699988
2023-12-05,0.9110690870699988
2023-12-06,0.9110690870699988
2023-12-07,0.9110690870699988
2023-12-08,0.9110690870699988
2023-12-09,0.9110690870699988
2023-12-10,0.9110690870699988
2023-12-11,0.9110690870699988
2023-12-12,0.9110690870699988
2023-12-13,0.9110690870699988
2023-12-14,0.9110690870699988
2023-12-15,0.9110690870699988
2023-12-16,0.9110690870699988
2023-12-17,0.9110690870699988
2023-12-18,0.9110690870699988
2023-12-19,0.9110690870699988
2023-12-20,0.9110690870699988
2023-12-21,0.9110690870699988
2023-12-22,0.9110690870699988
2023-12-23,0.9110690870699988
2023-12-24,0.9110690870699988
2023-12-25,0.9110690870699988
2023-12-26,0.9110690870699988
2023-12-27,0.9110690870699988
2023-12-28,0.9110690870699988
2023-12-29,0.9110690870699988
2023-12-30,0.9110690870699988
2023-12-31,0.9110690870699988
2024-01-01,0.9110690870699988
2024-01-02,0.9110690870699988
2024-01-03,0.9110690870699988
2024-01-04,0.9110690870699988
2024-01-05,0.9110690870699988
2024-01-06,0.9110690870699988
2024-01-07,0.9110690870699988
2024-01-08,0.9110690870699988
2024-01-09,0.9110690870699988
2024-01-10,0.9110690870699988
2024-01-11,0.9110690870699988
2024-01-12,0.9110690870699988
2024-01-13,0.9110690870699988
2024-01-14,0.9110690870699988
2024-01-15,0.9110690870699988
2024-01-16,0.9110690870699988
2024-01-17,0.9110690870699988
2024-01-18,0.9110690870699988
2024-01-19,0.9110690870699988
2024-01-20,0.9110690870699988
2024-01-21,0.9110690870699988
2024-01-22,0.9110690870699988
2024-01-23,0.9110690870699988
2024-01-24,0.9110690870699988
2024-01-25,0.9110690870699988
2024-01-26,0.9110690870699988
2024-01-27,0.9110690870699988
2024-01-28,0.9110690870699988
2024-01-29,0.9110690870699988
2024-01-30,0.9110690870699988
2024-01-31,0.9074326417699987
2024-02-01,0.9123643214699987
2024-02-02,0.9134651808699986
2024-02-03,0.9115290870699987
2024-02-04,0.9074424073699987
2024-02-05,0.9081932667699987
2024-02-06,0.9124533058699987
2024-02-07,0.9247888136699988
2024-02-08,0.9346222511699988
2024-02-09,0.9530785792699987
2024-02-10,0.9593193604699988
2024-02-11,0.9645457667699987
2024-02-12,0.9811888136699989
2024-02-13,0.9790310011699989
2024-02-14,0.9998735401699987
2024-02-15,1.0009921339699988
2024-02-16,1.0032086183699986
2024-02-17,0.9982365479699987
2024-02-18,1.0028320558699988
2024-02-19,0.9993980323699989
2024-02-20,1.004455337069999
2024-02-21,0.999998383969999
2024-02-22,0.9946563136699988
2024-02-23,0.9889260792699988
2024-02-24,0.9889702979699989
2024-02-25,0.9889702979699989
2024-02-26,0.9889702979699989
2024-02-27,0.9889702979699989
2024-02-28,0.9889702979699989
2024-02-29,0.9889702979699989
2024-03-01,0.9889702979699989
2024-03-02,0.9889702979699989
2024-03-03,0.9889702979699989
2024-03-04,0.9889702979699989
2024-03-05,0.9889702979699989
2024-03-06,0.9889702979699989
2024-03-07,0.9889702979699989
2024-03-08,0.9889702979699989
2024-03-09,0.9889702979699989
2024-03-10,0.9889702979699989
2024-03-11,0.9889702979699989
2024-03-12,0.9889702979699989
2024-03-13,0.9889702979699989
2024-03-14,0.9889702979699989
2024-03-15,0.9889702979699989
2024-03-16,0.9889702979699989
2024-03-17,0.9889702979699989
2024-03-18,0.9889702979699989
2024-03-19,0.9889702979699989
2024-03-20,0.9889702979699989
2024-03-21,0.9889702979699989
2024-03-22,0.9889702979699989
2024-03-23,0.9889702979699989
2024-03-24,0.9889702979699989
2024-03-25,0.9889702979699989
2024-03-26,0.9889702979699989
2024-03-27,0.9889702979699989
2024-03-28,0.9889702979699989
2024-03-29,0.9889702979699989
2024-03-30,0.9889702979699989
2024-03-31,0.9889702979699989
2024-04-01,0.9889702979699989
2024-04-02,0.9889702979699989
2024-04-03,0.9889702979699989
2024-04-04,0.9889702979699989
2024-04-05,0.9889702979699989
2024-04-06,0.9889702979699989
2024-04-07,0.9889702979699989
2024-04-08,0.9889702979699989
2024-04-09,0.9889702979699989
2024-04-10,0.9889702979699989
2024-04-11,0.9889702979699989
2024-04-12,0.9889702979699989
2024-04-13,0.9889702979699989
2024-04-14,0.9889702979699989
2024-04-15,0.9889702979699989
2024-04-16,0.9889702979699989
2024-04-17,0.9889702979699989
2024-04-18,0.9889702979699989
2024-04-19,0.9889702979699989
2024-04-20,0.9889702979699989
2024-04-21,0.9889702979699989
2024-04-22,0.9889702979699989
2024-04-23,0.9889702979699989
2024-04-24,0.9889702979699989
2024-04-25,0.9889702979699989
2024-04-26,0.9889702979699989
2024-04-27,0.9889702979699989
2024-04-28,0.9889702979699989
2024-04-29,0.9889702979699989
2024-04-30,0.9889702979699989
2024-05-01,0.9889702979699989
2024-05-02,0.9889702979699989
2024-05-03,0.9889702979699989
2024-05-04,0.9889702979699989
2024-05-05,0.9889702979699989
2024-05-06,0.9802066651699988
2024-05-07,0.9719353370699988
2024-05-08,0.9604665870699988
2024-05-09,0.9790867823699988
2024-05-10,0.9565149463699988
2024-05-11,0.9565242823699988
2024-05-12,0.9630711182699988
2024-05-13,0.9776016651699987
2024-05-14,0.9641150635699988
2024-05-15,1.0112620948699989
2024-05-16,1.0009029932699989
2024-05-17,1.0191059229699988
2024-05-18,1.0179952198699989
2024-05-19,1.011370844869999
2024-05-20,1.063069126069999
2024-05-21,1.049952485469999
2024-05-22,1.039810532369999
2024-05-23,1.0278827979699992
2024-05-24,1.033848188569999
2024-05-25,1.041246626069999
2024-05-26,1.0337681104699992
2024-05-27,1.0425327198699992
2024-05-28,1.0315493604699992
2024-05-29,1.0243681104699993
2024-05-30,1.0322370948699995
2024-05-31,1.0322123292699994
2024-06-01,1.0322123292699994
2024-06-02,1.0322123292699994
2024-06-03,1.0322123292699994
2024-06-04,1.0322123292699994
2024-06-05,1.0322123292699994
2024-06-06,1.0322123292699994
2024-06-07,1.0322123292699994
2024-06-08,1.0322123292699994
2024-06-09,1.0322123292699994
2024-06-10,1.0322123292699994
2024-06-11,1.0322123292699994
2024-06-12,1.0322123292699994
2024-06-13,1.0322123292699994
2024-06-14,1.0322123292699994
2024-06-15,1.0322123292699994
2024-06-16,1.0322123292699994
2024-06-17,1.0322123292699994
2024-06-18,1.0322123292699994
2024-06-19,1.0322123292699994
2024-06-20,1.0322123292699994
2024-06-21,1.0322123292699994
2024-06-22,1.0322123292699994
2024-06-23,1.0322123292699994
2024-06-24,1.0322123292699994
2024-06-25,1.0322123292699994
2024-06-26,1.0322123292699994
2024-06-27,1.0322123292699994
2024-06-28,1.0322123292699994
2024-06-29,1.0322123292699994
2024-06-30,1.0322123292699994
2024-07-01,1.0322123292699994
2024-07-02,1.0322123292699994
2024-07-03,1.0322123292699994
2024-07-04,1.0322123292699994
2024-07-05,1.0322123292699994
2024-07-06,1.0322123292699994
2024-07-07,1.0322123292699994
2024-07-08,1.0322123292699994
2024-07-09,1.0322123292699994
2024-07-10,1.0322123292699994
2024-07-11,1.0322123292699994
2024-07-12,1.0322123292699994
2024-07-13,1.0454444777699994
2024-07-14,1.0610028761699994
2024-07-15,1.1018264698699995
2024-07-16,1.1040964308699996
2024-07-17,1.0943128761699996
2024-07-18,1.0928656105699996
2024-07-19,1.1202265089699996
2024-07-20,1.1247614308699996
2024-07-21,1.1346701808699997
2024-07-22,1.1289774464699998
2024-07-23,1.1124016652699995
2024-07-24,1.1068462745699996
2024-07-25,1.1108972120699994
2024-07-26,1.1322455714699995
2024-07-27,1.1312583058699994
2024-07-28,1.1356836183699994
2024-07-29,1.1213240870699994
2024-07-30,1.1151351027699994
2024-07-31,1.0993174464699995
2024-08-01,1.0993833448699994
2024-08-02,1.0993833448699994
2024-08-03,1.0993833448699994
2024-08-04,1.0993833448699994
2024-08-05,1.0993833448699994
2024-08-06,1.0993833448699994
2024-08-07,1.0993833448699994
2024-08-08,1.0993833448699994
2024-08-09,1.0993833448699994
2024-08-10,1.0993833448699994
2024-08-11,1.0993833448699994
2024-08-12,1.0993833448699994
2024-08-13,1.0993833448699994
2024-08-14,1.0993833448699994
2024-08-15,1.0993833448699994
2024-08-16,1.0993833448699994
2024-08-17,1.0993833448699994
2024-08-18,1.0993833448699994
2024-08-19,1.0993833448699994
2024-08-20,1.0993833448699994
2024-08-21,1.0993833448699994
2024-08-22,1.0993833448699994
2024-08-23,1.1365173682699994
2024-08-24,1.1373637354699992
2024-08-25,1.1389092432699994
2024-08-26,1.1243804151699994
2024-08-27,1.0906151416699996
2024-08-28,1.0858500635699995
2024-08-29,1.0894556104699995
2024-08-30,1.0867685791699995
2024-08-31,1.0867486182699995
2024-09-01,1.0867486182699995
2024-09-02,1.0867486182699995
2024-09-03,1.0867486182699995
2024-09-04,1.0867486182699995
2024-09-05,1.0867486182699995
2024-09-06,1.0867486182699995
2024-09-07,1.0867486182699995
2024-09-08,1.0867486182699995
2024-09-09,1.0867486182699995
2024-09-10,1.0867486182699995
2024-09-11,1.0867486182699995
2024-09-12,1.0867486182699995
2024-09-13,1.1111583838699994
2024-09-14,1.1054965869699993
2024-09-15,1.0972737354699993
2024-09-16,1.0873704541699993
2024-09-17,1.1085307666699993
2024-09-18,1.1219421729699992
2024-09-19,1.134849946369999
2024-09-20,1.137375141669999
2024-09-21,1.139393774469999
2024-09-22,1.1419324854699988
2024-09-23,1.138743383869999
2024-09-24,1.1484650635699991
2024-09-25,1.1368768213699991
2024-09-26,1.157255571369999
2024-09-27,1.163352016669999
2024-09-28,1.1643218604699992
2024-09-29,1.1617984229699991
2024-09-30,1.138740376069999
2024-10-01,1.1138154541699992
2024-10-02,1.113808618269999
2024-10-03,1.113808618269999
2024-10-04,1.113808618269999
2024-10-05,1.113808618269999
2024-10-06,1.113808618269999
2024-10-07,1.113808618269999
2024-10-08,1.113808618269999
2024-10-09,1.113808618269999
2024-10-10,1.113808618269999
2024-10-11,1.113808618269999
2024-10-12,1.113808618269999
2024-10-13,1.113808618269999
2024-10-14,1.113808618269999
2024-10-15,1.113808618269999
2024-10-16,1.113808618269999
2024-10-17,1.113808618269999
2024-10-18,1.113808618269999
2024-10-19,1.113808618269999
2024-10-20,1.113808618269999
2024-10-21,1.113808618269999
2024-10-22,1.113808618269999
2024-10-23,1.113808618269999
2024-10-24,1.113808618269999
2024-10-25,1.113808618269999
2024-10-26,1.113808618269999
2024-10-27,1.113808618269999
2024-10-28,1.113808618269999
2024-10-29,1.113808618269999
2024-10-30,1.113808618269999
2024-10-31,1.113808618269999
2024-11-01,1.113808618269999
2024-11-02,1.113808618269999
2024-11-03,1.113808618269999
2024-11-04,1.113808618269999
2024-11-05,1.113808618269999
2024-11-06,1.113808618269999
2024-11-07,1.113808618269999
2024-11-08,1.113808618269999
2024-11-09,1.113808618269999
2024-11-10,1.113808618269999
2024-11-11,1.113808618269999
2024-11-12,1.113808618269999
2024-11-13,1.113808618269999
2024-11-14,1.113808618269999
2024-11-15,1.113808618269999
2024-11-16,1.113808618269999
2024-11-17,1.113808618269999
2024-11-18,1.113808618269999
2024-11-19,1.113808618269999
2024-11-20,1.113808618269999
2024-11-21,1.113808618269999
2024-11-22,1.113808618269999
2024-11-23,1.113808618269999
2024-11-24,1.113808618269999
2024-11-25,1.113808618269999
2024-11-26,1.113808618269999
2024-11-27,1.113808618269999
2024-11-28,1.113808618269999
2024-11-29,1.113808618269999
2024-11-30,1.113808618269999
2024-12-01,1.113808618269999
2024-12-02,1.113808618269999
2024-12-03,1.113808618269999
2024-12-04,1.113808618269999
2024-12-05,1.113808618269999
2024-12-06,1.113808618269999
2024-12-07,1.113808618269999
2024-12-08,1.113808618269999
2024-12-09,1.113808618269999
2024-12-10,1.113808618269999
2024-12-11,1.113808618269999
2024-12-12,1.113808618269999
2024-12-13,1.113808618269999
2024-12-14,1.113808618269999
2024-12-15,1.113808618269999
2024-12-16,1.113808618269999
2024-12-17,1.113808618269999
2024-12-18,1.113808618269999
2024-12-19,1.113808618269999
2024-12-20,1.113808618269999
2024-12-21,1.113808618269999
2024-12-22,1.113808618269999
2024-12-23,1.113808618269999
2024-12-24,1.113808618269999
2024-12-25,1.113808618269999
2024-12-26,1.113808618269999
2024-12-27,1.113808618269999
2024-12-28,1.113808618269999
2024-12-29,1.113808618269999
2024-12-30,1.113808618269999
